36.077708,41,593
36.119416,41,593
36.161125,41,593
36.202833,41,593
36.244541,41,593
36.28625,41,593
36.327958,41,593
36.369666,41,593
36.411375,40,593
36.453083,40,593
36.494791,40,593
36.5365,41,593
36.578208,40,593
36.619916,40,593
36.661625,40,593
36.703333,40,593
36.745041,40,593
36.78675,40,593
36.828458,40,593
36.870166,40,593
36.911875,40,593
36.953583,40,593
36.995291,40,593
37.037,40,593
37.078708,40,593
37.120416,40,593
37.162125,40,593
37.203833,40,593
37.245541,40,593
37.28725,40,593
37.328958,40,593
37.370666,40,593
37.412375,40,592
37.454083,40,592
37.495791,40,592
37.5375,40,591
37.579208,40,592
37.620916,40,592
37.662625,40,592
37.704333,40,591
37.746041,40,591
37.78775,40,591
37.829458,40,591
37.871166,40,591
37.912875,39,591
37.954583,39,591
37.996291,39,591
38.038,39,591
38.079708,39,591
38.121416,39,591
38.163125,39,591
38.204833,39,590
38.246541,39,591
38.28825,39,590
38.329958,39,590
38.371666,39,590
38.413375,39,590
38.455083,39,589
38.496791,39,589
38.5385,39,589
38.580208,39,589
38.621916,39,589
38.663625,39,589
38.705333,39,589
38.747041,38,589
38.78875,39,589
38.830458,39,589
38.872166,39,589
38.913875,38,589
38.955583,38,589
38.997291,38,589
39.039,38,589
39.080708,38,589
39.122416,38,589
39.164125,38,589
39.205833,38,589
39.247541,38,589
39.28925,38,589
39.330958,38,589
39.372666,38,589
39.414375,38,589
39.456083,38,589
39.497791,38,589
39.5395,38,588
39.581208,38,589
39.622916,38,588
39.664625,38,589
39.706333,38,589
39.748041,38,589
39.78975,38,588
39.831458,38,588
39.873166,38,588
39.914875,38,588
39.956583,38,588
39.998291,38,588
40.04,38,588
40.081708,38,589
40.123416,38,589
40.165125,38,589
40.206833,38,589
40.248541,38,589
40.29025,38,589
40.331958,37,589
40.373666,38,588
40.415375,38,588
40.457083,38,588
40.498791,37,588
40.5405,38,587
40.582208,38,588
40.623916,38,587
40.665625,38,588
40.707333,38,587
40.749041,38,588
40.79075,38,588
40.832458,38,588
40.874166,38,587
40.915875,38,587
40.957583,38,587
40.999291,38,587
41.041,38,587
41.082708,38,587
41.124416,38,587
41.166125,38,587
41.207833,38,587
41.249541,38,588
41.29125,38,588
41.332958,38,588
41.374666,38,588
41.416375,38,588
41.458083,38,588
41.499791,38,588
41.5415,38,588
41.583208,38,588
41.624916,38,588
41.666625,38,588
41.708333,38,588
41.750041,38,588
41.79175,38,588
41.833458,38,588
41.875166,38,588
41.916875,38,588
41.958583,38,588
42.000291,38,588
42.042,38,588
42.083708,38,589
42.125416,38,589
42.167125,38,589
42.208833,38,588
42.250541,38,589
42.29225,38,588
42.333958,38,588
42.375666,38,588
42.417375,38,588
42.459083,38,588
42.500791,38,588
42.5425,38,588
42.584208,38,588
42.625916,38,588
42.667625,38,588
42.709333,38,588
42.751041,38,588
42.79275,38,588
42.834458,38,588
42.876166,38,588
42.917875,38,588
42.959583,38,589
43.001291,38,589
43.043,38,588
43.084708,38,588
43.126416,38,588
43.168125,38,588
43.209833,38,587
43.251541,38,588
43.29325,38,588
43.334958,38,588
43.376666,38,588
43.418375,38,588
43.460083,38,588
43.501791,38,588
43.5435,38,588
43.585208,38,588
43.626916,38,588
43.668625,38,588
43.710333,38,588
43.752041,38,588
43.79375,38,588
43.835458,38,588
43.877166,38,588
43.918875,38,588
43.960583,38,588
44.002291,38,588
44.044,38,588
44.085708,38,588
44.127416,38,588
44.169125,38,588
44.210833,38,588
44.252541,38,588
44.29425,38,588
44.335958,38,588
44.377666,38,588
44.419375,38,588
44.461083,38,588
44.502791,38,588
44.5445,38,588
44.586208,38,588
44.627916,38,588
44.669625,38,588
44.711333,38,588
44.753041,38,588
44.79475,38,588
44.836458,38,588
